0.683 s |  Acceleration:  0.12314 m/s^2 | Velocity:  1.59152 m/s
0.684 s |  Acceleration:  0.12219 m/s^2 | Velocity:  1.59164 m/s
0.685 s |  Acceleration:  0.12126 m/s^2 | Velocity:  1.59176 m/s
0.686 s |  Acceleration:  0.12033 m/s^2 | Velocity:  1.59188 m/s
0.687 s |  Acceleration:  0.1194 m/s^2 | Velocity:  1.592 m/s
0.688 s |  Acceleration:  0.11849 m/s^2 | Velocity:  1.59212 m/s
0.689 s |  Acceleration:  0.11758 m/s^2 | Velocity:  1.59224 m/s
0.69 s |  Acceleration:  0.11668 m/s^2 | Velocity:  1.59235 m/s
0.691 s |  Acceleration:  0.11578 m/s^2 | Velocity:  1.59247 m/s
0.692 s |  Acceleration:  0.11489 m/s^2 | Velocity:  1.59258 m/s
0.693 s |  Acceleration:  0.11401 m/s^2 | Velocity:  1.5927 m/s
0.694 s |  Acceleration:  0.11313 m/s^2 | Velocity:  1.59281 m/s
0.695 s |  Acceleration:  0.11226 m/s^2 | Velocity:  1.59292 m/s
0.696 s |  Acceleration:  0.1114 m/s^2 | Velocity:  1.59303 m/s
0.697 s |  Acceleration:  0.11055 m/s^2 | Velocity:  1.59314 m/s
0.698 s |  Acceleration:  0.1097 m/s^2 | Velocity:  1.59325 m/s
0.699 s |  Acceleration:  0.10886 m/s^2 | Velocity:  1.59336 m/s
0.7 s |  Acceleration:  0.10802 m/s^2 | Velocity:  1.59347 m/s
0.701 s |  Acceleration:  0.10719 m/s^2 | Velocity:  1.59358 m/s
0.702 s |  Acceleration:  0.10637 m/s^2 | Velocity:  1.59368 m/s
0.703 s |  Acceleration:  0.10555 m/s^2 | Velocity:  1.59379 m/s
0.704 s |  Acceleration:  0.10474 m/s^2 | Velocity:  1.59389 m/s
0.705 s |  Acceleration:  0.10393 m/s^2 | Velocity:  1.594 m/s
0.706 s |  Acceleration:  0.10314 m/s^2 | Velocity:  1.5941 m/s
0.707 s |  Acceleration:  0.10234 m/s^2 | Velocity:  1.5942 m/s
0.708 s |  Acceleration:  0.10156 m/s^2 | Velocity:  1.59431 m/s
0.709 s |  Acceleration:  0.10078 m/s^2 | Velocity:  1.59441 m/s
0.71 s |  Acceleration:  0.1 m/s^2 | Velocity:  1.59451 m/s
0.711 s |  Acceleration:  0.09923 m/s^2 | Velocity:  1.59461 m/s
0.712 s |  Acceleration:  0.09847 m/s^2 | Velocity:  1.5947 m/s
0.713 s |  Acceleration:  0.09771 m/s^2 | Velocity:  1.5948 m/s
0.714 s |  Acceleration:  0.09696 m/s^2 | Velocity:  1.5949 m/s
0.715 s |  Acceleration:  0.09622 m/s^2 | Velocity:  1.59499 m/s
0.716 s |  Acceleration:  0.09548 m/s^2 | Velocity:  1.59509 m/s
0.717 s |  Acceleration:  0.09474 m/s^2 | Velocity:  1.59518 m/s
0.718 s |  Acceleration:  0.09401 m/s^2 | Velocity:  1.59528 m/s
0.719 s |  Acceleration:  0.09329 m/s^2 | Velocity:  1.59537 m/s
0.72 s |  Acceleration:  0.09257 m/s^2 | Velocity:  1.59546 m/s
0.721 s |  Acceleration:  0.09186 m/s^2 | Velocity:  1.59556 m/s
0.722 s |  Acceleration:  0.09115 m/s^2 | Velocity:  1.59565 m/s
0.723 s |  Acceleration:  0.09045 m/s^2 | Velocity:  1.59574 m/s
0.724 s |  Acceleration:  0.08976 m/s^2 | Velocity:  1.59583 m/s
0.725 s |  Acceleration:  0.08907 m/s^2 | Velocity:  1.59592 m/s
0.726 s |  Acceleration:  0.08838 m/s^2 | Velocity:  1.59601 m/s
0.727 s |  Acceleration:  0.0877 m/s^2 | Velocity:  1.59609 m/s
0.728 s |  Acceleration:  0.08703 m/s^2 | Velocity:  1.59618 m/s
0.729 s |  Acceleration:  0.08636 m/s^2 | Velocity:  1.59627 m/s
0.73 s |  Acceleration:  0.08569 m/s^2 | Velocity:  1.59635 m/s
0.731 s |  Acceleration:  0.08503 m/s^2 | Velocity:  1.59644 m/s
0.732 s |  Acceleration:  0.08438 m/s^2 | Velocity:  1.59652 m/s
0.733 s |  Acceleration:  0.08373 m/s^2 | Velocity:  1.59661 m/s
0.734 s |  Acceleration:  0.08309 m/s^2 | Velocity:  1.59669 m/s
0.735 s |  Acceleration:  0.08245 m/s^2 | Velocity:  1.59677 m/s
0.736 s |  Acceleration:  0.08181 m/s^2 | Velocity:  1.59685 m/s
0.737 s |  Acceleration:  0.08118 m/s^2 | Velocity:  1.59693 m/s
0.738 s |  Acceleration:  0.08056 m/s^2 | Velocity:  1.59701 m/s
0.739 s |  Acceleration:  0.07994 m/s^2 | Velocity:  1.59709 m/s
0.74 s |  Acceleration:  0.07932 m/s^2 | Velocity:  1.59717 m/s
0.741 s |  Acceleration:  0.07871 m/s^2 | Velocity:  1.59725 m/s
0.742 s |  Acceleration:  0.0781 m/s^2 | Velocity:  1.59733 m/s
0.743 s |  Acceleration:  0.0775 m/s^2 | Velocity:  1.59741 m/s
0.744 s |  Acceleration:  0.07691 m/s^2 | Velocity:  1.59748 m/s
0.745 s |  Acceleration:  0.07631 m/s^2 | Velocity:  1.59756 m/s
0.746 s |  Acceleration:  0.07573 m/s^2 | Velocity:  1.59764 m/s
0.747 s |  Acceleration:  0.07514 m/s^2 | Velocity:  1.59771 m/s
0.748 s |  Acceleration:  0.07456 m/s^2 | Velocity:  1.59779 m/s
0.749 s |  Acceleration:  0.07399 m/s^2 | Velocity:  1.59786 m/s
0.75 s |  Acceleration:  0.07342 m/s^2 | Velocity:  1.59793 m/s
0.751 s |  Acceleration:  0.07285 m/s^2 | Velocity:  1.59801 m/s
0.752 s |  Acceleration:  0.07229 m/s^2 | Velocity:  1.59808 m/s
0.753 s |  Acceleration:  0.07174 m/s^2 | Velocity:  1.59815 m/s
0.754 s |  Acceleration:  0.07118 m/s^2 | Velocity:  1.59822 m/s
0.755 s |  Acceleration:  0.07064 m/s^2 | Velocity:  1.59829 m/s
0.756 s |  Acceleration:  0.07009 m/s^2 | Velocity:  1.59836 m/s
0.757 s |  Acceleration:  0.06955 m/s^2 | Velocity:  1.59843 m/s
0.758 s |  Acceleration:  0.06902 m/s^2 | Velocity:  1.5985 m/s
0.759 s |  Acceleration:  0.06848 m/s^2 | Velocity:  1.59857 m/s
0.76 s |  Acceleration:  0.06796 m/s^2 | Velocity:  1.59864 m/s
0.761 s |  Acceleration:  0.06743 m/s^2 | Velocity:  1.59871 m/s
0.762 s |  Acceleration:  0.06691 m/s^2 | Velocity:  1.59877 m/s
0.763 s |  Acceleration:  0.0664 m/s^2 | Velocity:  1.59884 m/s
0.764 s |  Acceleration:  0.06588 m/s^2 | Velocity:  1.5989 m/s
0.765 s |  Acceleration:  0.06538 m/s^2 | Velocity:  1.59897 m/s
0.766 s |  Acceleration:  0.06487 m/s^2 | Velocity:  1.59903 m/s
0.767 s |  Acceleration:  0.06437 m/s^2 | Velocity:  1.5991 m/s
0.768 s |  Acceleration:  0.06388 m/s^2 | Velocity:  1.59916 m/s
0.769 s |  Acceleration:  0.06338 m/s^2 | Velocity:  1.59923 m/s
0.77 s |  Acceleration:  0.0629 m/s^2 | Velocity:  1.59929 m/s
0.771 s |  Acceleration:  0.06241 m/s^2 | Velocity:  1.59935 m/s
0.772 s |  Acceleration:  0.06193 m/s^2 | Velocity:  1.59941 m/s
0.773 s |  Acceleration:  0.06145 m/s^2 | Velocity:  1.59947 m/s
0.774 s |  Acceleration:  0.06098 m/s^2 | Velocity:  1.59954 m/s
0.775 s |  Acceleration:  0.06051 m/s^2 | Velocity:  1.5996 m/s
0.776 s |  Acceleration:  0.06004 m/s^2 | Velocity:  1.59966 m/s
0.777 s |  Acceleration:  0.05958 m/s^2 | Velocity:  1.59972 m/s
0.778 s |  Acceleration:  0.05912 m/s^2 | Velocity:  1.59978 m/s
0.779 s |  Acceleration:  0.05866 m/s^2 | Velocity:  1.59983 m/s
0.78 s |  Acceleration:  0.05821 m/s^2 | Velocity:  1.59989 m/s
0.781 s |  Acceleration:  0.05776 m/s^2 | Velocity:  1.59995 m/s
0.782 s |  Acceleration:  0.05732 m/s^2 | Velocity:  1.60001 m/s
0.783 s |  Acceleration:  0.05687 m/s^2 | Velocity:  1.60006 m/s
0.784 s |  Acceleration:  0.05644 m/s^2 | Velocity:  1.60012 m/s
0.785 s |  Acceleration:  0.056 m/s^2 | Velocity:  1.60018 m/s
0.786 s |  Acceleration:  0.05557 m/s^2 | Velocity:  1.60023 m/s
0.787 s |  Acceleration:  0.05514 m/s^2 | Velocity:  1.60029 m/s
0.788 s |  Acceleration:  0.05471 m/s^2 | Velocity:  1.60034 m/s
0.789 s |  Acceleration:  0.05429 m/s^2 | Velocity:  1.6004 m/s
0.79 s |  Acceleration:  0.05387 m/s^2 | Velocity:  1.60045 m/s
0.791 s |  Acceleration:  0.05346 m/s^2 | Velocity:  1.6005 m/s
0.792 s |  Acceleration:  0.05305 m/s^2 | Velocity:  1.60056 m/s
0.793 s |  Acceleration:  0.05264 m/s^2 | Velocity:  1.60061 m/s
0.794 s |  Acceleration:  0.05223 m/s^2 | Velocity:  1.60066 m/s
0.795 s |  Acceleration:  0.05183 m/s^2 | Velocity:  1.60071 m/s
0.796 s |  Acceleration:  0.05143 m/s^2 | Velocity:  1.60076 m/s
0.797 s |  Acceleration:  0.05103 m/s^2 | Velocity:  1.60082 m/s
0.798 s |  Acceleration:  0.05064 m/s^2 | Velocity:  1.60087 m/s
0.799 s |  Acceleration:  0.05025 m/s^2 | Velocity:  1.60092 m/s
0.8 s |  Acceleration:  0.04986 m/s^2 | Velocity:  1.60097 m/s
0.801 s |  Acceleration:  0.04947 m/s^2 | Velocity:  1.60102 m/s
0.802 s |  Acceleration:  0.04909 m/s^2 | Velocity:  1.60107 m/s
0.803 s |  Acceleration:  0.04871 m/s^2 | Velocity:  1.60111 m/s
0.804 s |  Acceleration:  0.04834 m/s^2 | Velocity:  1.60116 m/s
0.805 s |  Acceleration:  0.04796 m/s^2 | Velocity:  1.60121 m/s
0.806 s |  Acceleration:  0.04759 m/s^2 | Velocity:  1.60126 m/s
0.807 s |  Acceleration:  0.04723 m/s^2 | Velocity:  1.6013 m/s
0.808 s |  Acceleration:  0.04686 m/s^2 | Velocity:  1.60135 m/s
0.809 s |  Acceleration:  0.0465 m/s^2 | Velocity:  1.6014 m/s
0.81 s |  Acceleration:  0.04614 m/s^2 | Velocity:  1.60144 m/s
0.811 s |  Acceleration:  0.04578 m/s^2 | Velocity:  1.60149 m/s
0.812 s |  Acceleration:  0.04543 m/s^2 | Velocity:  1.60154 m/s
0.813 s |  Acceleration:  0.04508 m/s^2 | Velocity:  1.60158 m/s
0.814 s |  Acceleration:  0.04473 m/s^2 | Velocity:  1.60163 m/s
0.815 s |  Acceleration:  0.04439 m/s^2 | Velocity:  1.60167 m/s
0.816 s |  Acceleration:  0.04404 m/s^2 | Velocity:  1.60171 m/s
0.817 s |  Acceleration:  0.0437 m/s^2 | Velocity:  1.60176 m/s
0.818 s |  Acceleration:  0.04337 m/s^2 | Velocity:  1.6018 m/s
0.819 s |  Acceleration:  0.04303 m/s^2 | Velocity:  1.60184 m/s
0.82 s |  Acceleration:  0.0427 m/s^2 | Velocity:  1.60189 m/s
0.821 s |  Acceleration:  0.04237 m/s^2 | Velocity:  1.60193 m/s
0.822 s |  Acceleration:  0.04204 m/s^2 | Velocity:  1.60197 m/s
0.823 s |  Acceleration:  0.04172 m/s^2 | Velocity:  1.60201 m/s
0.824 s |  Acceleration:  0.0414 m/s^2 | Velocity:  1.60205 m/s
0.825 s |  Acceleration:  0.04108 m/s^2 | Velocity:  1.6021 m/s
0.826 s |  Acceleration:  0.04076 m/s^2 | Velocity:  1.60214 m/s
0.827 s |  Acceleration:  0.04044 m/s^2 | Velocity:  1.60218 m/s
0.828 s |  Acceleration:  0.04013 m/s^2 | Velocity:  1.60222 m/s
0.829 s |  Acceleration:  0.03982 m/s^2 | Velocity:  1.60226 m/s
0.83 s |  Acceleration:  0.03951 m/s^2 | Velocity:  1.6023 m/s
0.831 s |  Acceleration:  0.03921 m/s^2 | Velocity:  1.60234 m/s
0.832 s |  Acceleration:  0.03891 m/s^2 | Velocity:  1.60237 m/s
0.833 s |  Acceleration:  0.03861 m/s^2 | Velocity:  1.60241 m/s
0.834 s |  Acceleration:  0.03831 m/s^2 | Velocity:  1.60245 m/s
0.835 s |  Acceleration:  0.03801 m/s^2 | Velocity:  1.60249 m/s
0.836 s |  Acceleration:  0.03772 m/s^2 | Velocity:  1.60253 m/s
0.837 s |  Acceleration:  0.03743 m/s^2 | Velocity:  1.60256 m/s
0.838 s |  Acceleration:  0.03714 m/s^2 | Velocity:  1.6026 m/s
0.839 s |  Acceleration:  0.03685 m/s^2 | Velocity:  1.60264 m/s
0.84 s |  Acceleration:  0.03657 m/s^2 | Velocity:  1.60267 m/s
0.841 s |  Acceleration:  0.03628 m/s^2 | Velocity:  1.60271 m/s
0.842 s |  Acceleration:  0.036 m/s^2 | Velocity:  1.60275 m/s
0.843 s |  Acceleration:  0.03572 m/s^2 | Velocity:  1.60278 m/s
0.844 s |  Acceleration:  0.03545 m/s^2 | Velocity:  1.60282 m/s
0.845 s |  Acceleration:  0.03517 m/s^2 | Velocity:  1.60285 m/s
0.846 s |  Acceleration:  0.0349 m/s^2 | Velocity:  1.60289 m/s
0.847 s |  Acceleration:  0.03463 m/s^2 | Velocity:  1.60292 m/s
0.848 s |  Acceleration:  0.03437 m/s^2 | Velocity:  1.60296 m/s
0.849 s |  Acceleration:  0.0341 m/s^2 | Velocity:  1.60299 m/s
0.85 s |  Acceleration:  0.03384 m/s^2 | Velocity:  1.60303 m/s
0.851 s |  Acceleration:  0.03357 m/s^2 | Velocity:  1.60306 m/s
0.852 s |  Acceleration:  0.03332 m/s^2 | Velocity:  1.60309 m/s
0.853 s |  Acceleration:  0.03306 m/s^2 | Velocity:  1.60313 m/s
0.854 s |  Acceleration:  0.0328 m/s^2 | Velocity:  1.60316 m/s
0.855 s |  Acceleration:  0.03255 m/s^2 | Velocity:  1.60319 m/s
0.856 s |  Acceleration:  0.0323 m/s^2 | Velocity:  1.60322 m/s
0.857 s |  Acceleration:  0.03205 m/s^2 | Velocity:  1.60325 m/s
0.858 s |  Acceleration:  0.0318 m/s^2 | Velocity:  1.60329 m/s
0.859 s |  Acceleration:  0.03155 m/s^2 | Velocity:  1.60332 m/s
0.86 s |  Acceleration:  0.03131 m/s^2 | Velocity:  1.60335 m/s
0.861 s |  Acceleration:  0.03107 m/s^2 | Velocity:  1.60338 m/s
0.862 s |  Acceleration:  0.03083 m/s^2 | Velocity:  1.60341 m/s
0.863 s |  Acceleration:  0.03059 m/s^2 | Velocity:  1.60344 m/s
0.864 s |  Acceleration:  0.03035 m/s^2 | Velocity:  1.60347 m/s
0.865 s |  Acceleration:  0.03012 m/s^2 | Velocity:  1.6035 m/s
0.866 s |  Acceleration:  0.02989 m/s^2 | Velocity:  1.60353 m/s
0.867 s |  Acceleration:  0.02966 m/s^2 | Velocity:  1.60356 m/s
0.868 s |  Acceleration:  0.02943 m/s^2 | Velocity:  1.60359 m/s
0.869 s |  Acceleration:  0.0292 m/s^2 | Velocity:  1.60362 m/s
0.87 s |  Acceleration:  0.02897 m/s^2 | Velocity:  1.60365 m/s
0.871 s |  Acceleration:  0.02875 m/s^2 | Velocity:  1.60368 m/s
0.872 s |  Acceleration:  0.02853 m/s^2 | Velocity:  1.60371 m/s
0.873 s |  Acceleration:  0.02831 m/s^2 | Velocity:  1.60374 m/s
0.874 s |  Acceleration:  0.02809 m/s^2 | Velocity:  1.60376 m/s
0.875 s |  Acceleration:  0.02787 m/s^2 | Velocity:  1.60379 m/s
0.876 s |  Acceleration:  0.02765 m/s^2 | Velocity:  1.60382 m/s
0.877 s |  Acceleration:  0.02744 m/s^2 | Velocity:  1.60385 m/s
0.878 s |  Acceleration:  0.02723 m/s^2 | Velocity:  1.60387 m/s
0.879 s |  Acceleration:  0.02702 m/s^2 | Velocity:  1.6039 m/s
0.88 s |  Acceleration:  0.02681 m/s^2 | Velocity:  1.60393 m/s
0.881 s |  Acceleration:  0.0266 m/s^2 | Velocity:  1.60395 m/s
0.882 s |  Acceleration:  0.0264 m/s^2 | Velocity:  1.60398 m/s
0.883 s |  Acceleration:  0.02619 m/s^2 | Velocity:  1.60401 m/s
0.884 s |  Acceleration:  0.02599 m/s^2 | Velocity:  1.60403 m/s
0.885 s |  Acceleration:  0.02579 m/s^2 | Velocity:  1.60406 m/s
0.886 s |  Acceleration:  0.02559 m/s^2 | Velocity:  1.60408 m/s
0.887 s |  Acceleration:  0.02539 m/s^2 | Velocity:  1.60411 m/s
0.888 s |  Acceleration:  0.02519 m/s^2 | Velocity:  1.60413 m/s
0.889 s |  Acceleration:  0.025 m/s^2 | Velocity:  1.60416 m/s
0.89 s |  Acceleration:  0.02481 m/s^2 | Velocity:  1.60418 m/s
0.891 s |  Acceleration:  0.02461 m/s^2 | Velocity:  1.60421 m/s
0.892 s |  Acceleration:  0.02442 m/s^2 | Velocity:  1.60423 m/s
0.893 s |  Acceleration:  0.02424 m/s^2 | Velocity:  1.60426 m/s
0.894 s |  Acceleration:  0.02405 m/s^2 | Velocity:  1.60428 m/s
0.895 s |  Acceleration:  0.02386 m/s^2 | Velocity:  1.60431 m/s
0.896 s |  Acceleration:  0.02368 m/s^2 | Velocity:  1.60433 m/s
0.897 s |  Acceleration:  0.02349 m/s^2 | Velocity:  1.60435 m/s
0.898 s |  Acceleration:  0.02331 m/s^2 | Velocity:  1.60438 m/s
0.899 s |  Acceleration:  0.02313 m/s^2 | Velocity:  1.6044 m/s
0.9 s |  Acceleration:  0.02295 m/s^2 | Velocity:  1.60442 m/s
0.901 s |  Acceleration:  0.02278 m/s^2 | Velocity:  1.60444 m/s
0.902 s |  Acceleration:  0.0226 m/s^2 | Velocity:  1.60447 m/s
0.903 s |  Acceleration:  0.02243 m/s^2 | Velocity:  1.60449 m/s
0.904 s |  Acceleration:  0.02225 m/s^2 | Velocity:  1.60451 m/s
0.905 s |  Acceleration:  0.02208 m/s^2 | Velocity:  1.60453 m/s
0.906 s |  Acceleration:  0.02191 m/s^2 | Velocity:  1.60456 m/s
0.907 s |  Acceleration:  0.02174 m/s^2 | Velocity:  1.60458 m/s
0.908 s |  Acceleration:  0.02157 m/s^2 | Velocity:  1.6046 m/s
0.909 s |  Acceleration:  0.0214 m/s^2 | Velocity:  1.60462 m/s
0.91 s |  Acceleration:  0.02124 m/s^2 | Velocity:  1.60464 m/s
0.911 s |  Acceleration:  0.02107 m/s^2 | Velocity:  1.60466 m/s
0.912 s |  Acceleration:  0.02091 m/s^2 | Velocity:  1.60468 m/s
0.913 s |  Acceleration:  0.02075 m/s^2 | Velocity:  1.6047 m/s
0.914 s |  Acceleration:  0.02059 m/s^2 | Velocity:  1.60473 m/s
0.915 s |  Acceleration:  0.02043 m/s^2 | Velocity:  1.60475 m/s
0.916 s |  Acceleration:  0.02027 m/s^2 | Velocity:  1.60477 m/s
0.917 s |  Acceleration:  0.02012 m/s^2 | Velocity:  1.60479 m/s
0.918 s |  Acceleration:  0.01996 m/s^2 | Velocity:  1.60481 m/s
0.919 s |  Acceleration:  0.01981 m/s^2 | Velocity:  1.60483 m/s
0.92 s |  Acceleration:  0.01965 m/s^2 | Velocity:  1.60485 m/s
0.921 s |  Acceleration:  0.0195 m/s^2 | Velocity:  1.60486 m/s
0.922 s |  Acceleration:  0.01935 m/s^2 | Velocity:  1.60488 m/s
0.923 s |  Acceleration:  0.0192 m/s^2 | Velocity:  1.6049 m/s
0.924 s |  Acceleration:  0.01905 m/s^2 | Velocity:  1.60492 m/s
0.925 s |  Acceleration:  0.0189 m/s^2 | Velocity:  1.60494 m/s
0.926 s |  Acceleration:  0.01876 m/s^2 | Velocity:  1.60496 m/s
0.927 s |  Acceleration:  0.01861 m/s^2 | Velocity:  1.60498 m/s
0.928 s |  Acceleration:  0.01847 m/s^2 | Velocity:  1.605 m/s
0.929 s |  Acceleration:  0.01833 m/s^2 | Velocity:  1.60502 m/s
0.93 s |  Acceleration:  0.01818 m/s^2 | Velocity:  1.60503 m/s
0.931 s |  Acceleration:  0.01804 m/s^2 | Velocity:  1.60505 m/s
0.932 s |  Acceleration:  0.0179 m/s^2 | Velocity:  1.60507 m/s
0.933 s |  Acceleration:  0.01776 m/s^2 | Velocity:  1.60509 m/s
0.934 s |  Acceleration:  0.01763 m/s^2 | Velocity:  1.60511 m/s
0.935 s |  Acceleration:  0.01749 m/s^2 | Velocity:  1.60512 m/s
0.936 s |  Acceleration:  0.01736 m/s^2 | Velocity:  1.60514 m/s
0.937 s |  Acceleration:  0.01722 m/s^2 | Velocity:  1.60516 m/s
0.938 s |  Acceleration:  0.01709 m/s^2 | Velocity:  1.60517 m/s
0.939 s |  Acceleration:  0.01696 m/s^2 | Velocity:  1.60519 m/s
0.94 s |  Acceleration:  0.01682 m/s^2 | Velocity:  1.60521 m/s
0.941 s |  Acceleration:  0.01669 m/s^2 | Velocity:  1.60522 m/s
0.942 s |  Acceleration:  0.01656 m/s^2 | Velocity:  1.60524 m/s
0.943 s |  Acceleration:  0.01644 m/s^2 | Velocity:  1.60526 m/s
0.944 s |  Acceleration:  0.01631 m/s^2 | Velocity:  1.60527 m/s
0.945 s |  Acceleration:  0.01618 m/s^2 | Velocity:  1.60529 m/s
0.946 s |  Acceleration:  0.01606 m/s^2 | Velocity:  1.60531 m/s
0.947 s |  Acceleration:  0.01593 m/s^2 | Velocity:  1.60532 m/s
0.948 s |  Acceleration:  0.01581 m/s^2 | Velocity:  1.60534 m/s
0.949 s |  Acceleration:  0.01569 m/s^2 | Velocity:  1.60535 m/s
0.95 s |  Acceleration:  0.01557 m/s^2 | Velocity:  1.60537 m/s
0.951 s |  Acceleration:  0.01545 m/s^2 | Velocity:  1.60538 m/s
0.952 s |  Acceleration:  0.01533 m/s^2 | Velocity:  1.6054 m/s
0.953 s |  Acceleration:  0.01521 m/s^2 | Velocity:  1.60542 m/s
0.954 s |  Acceleration:  0.01509 m/s^2 | Velocity:  1.60543 m/s
0.955 s |  Acceleration:  0.01497 m/s^2 | Velocity:  1.60545 m/s
0.956 s |  Acceleration:  0.01486 m/s^2 | Velocity:  1.60546 m/s
0.957 s |  Acceleration:  0.01474 m/s^2 | Velocity:  1.60547 m/s
0.958 s |  Acceleration:  0.01463 m/s^2 | Velocity:  1.60549 m/s
0.959 s |  Acceleration:  0.01452 m/s^2 | Velocity:  1.6055 m/s
0.96 s |  Acceleration:  0.0144 m/s^2 | Velocity:  1.60552 m/s
0.961 s |  Acceleration:  0.01429 m/s^2 | Velocity:  1.60553 m/s
0.962 s |  Acceleration:  0.01418 m/s^2 | Velocity:  1.60555 m/s
0.963 s |  Acceleration:  0.01407 m/s^2 | Velocity:  1.60556 m/s
0.964 s |  Acceleration:  0.01396 m/s^2 | Velocity:  1.60558 m/s
0.965 s |  Acceleration:  0.01385 m/s^2 | Velocity:  1.60559 m/s
0.966 s |  Acceleration:  0.01375 m/s^2 | Velocity:  1.6056 m/s
0.967 s |  Acceleration:  0.01364 m/s^2 | Velocity:  1.60562 m/s
0.968 s |  Acceleration:  0.01354 m/s^2 | Velocity:  1.60563 m/s
0.969 s |  Acceleration:  0.01343 m/s^2 | Velocity:  1.60564 m/s
0.97 s |  Acceleration:  0.01333 m/s^2 | Velocity:  1.60566 m/s
0.971 s |  Acceleration:  0.01322 m/s^2 | Velocity:  1.60567 m/s
0.972 s |  Acceleration:  0.01312 m/s^2 | Velocity:  1.60568 m/s
0.973 s |  Acceleration:  0.01302 m/s^2 | Velocity:  1.6057 m/s
0.974 s |  Acceleration:  0.01292 m/s^2 | Velocity:  1.60571 m/s
0.975 s |  Acceleration:  0.01282 m/s^2 | Velocity:  1.60572 m/s
0.976 s |  Acceleration:  0.01272 m/s^2 | Velocity:  1.60573 m/s
0.977 s |  Acceleration:  0.01262 m/s^2 | Velocity:  1.60575 m/s
0.978 s |  Acceleration:  0.01252 m/s^2 | Velocity:  1.60576 m/s
0.979 s |  Acceleration:  0.01243 m/s^2 | Velocity:  1.60577 m/s
0.98 s |  Acceleration:  0.01233 m/s^2 | Velocity:  1.60578 m/s
0.981 s |  Acceleration:  0.01223 m/s^2 | Velocity:  1.6058 m/s
0.982 s |  Acceleration:  0.01214 m/s^2 | Velocity:  1.60581 m/s
0.983 s |  Acceleration:  0.01205 m/s^2 | Velocity:  1.60582 m/s
0.984 s |  Acceleration:  0.01195 m/s^2 | Velocity:  1.60583 m/s
0.985 s |  Acceleration:  0.01186 m/s^2 | Velocity:  1.60584 m/s
0.986 s |  Acceleration:  0.01177 m/s^2 | Velocity:  1.60586 m/s
0.987 s |  Acceleration:  0.01168 m/s^2 | Velocity:  1.60587 m/s
0.988 s |  Acceleration:  0.01159 m/s^2 | Velocity:  1.60588 m/s
0.989 s |  Acceleration:  0.0115 m/s^2 | Velocity:  1.60589 m/s
0.99 s |  Acceleration:  0.01141 m/s^2 | Velocity:  1.6059 m/s
0.991 s |  Acceleration:  0.01132 m/s^2 | Velocity:  1.60591 m/s
0.992 s |  Acceleration:  0.01123 m/s^2 | Velocity:  1.60592 m/s
0.993 s |  Acceleration:  0.01115 m/s^2 | Velocity:  1.60594 m/s
0.994 s |  Acceleration:  0.01106 m/s^2 | Velocity:  1.60595 m/s
0.995 s |  Acceleration:  0.01097 m/s^2 | Velocity:  1.60596 m/s
0.996 s |  Acceleration:  0.01089 m/s^2 | Velocity:  1.60597 m/s
0.997 s |  Acceleration:  0.0108 m/s^2 | Velocity:  1.60598 m/s
0.998 s |  Acceleration:  0.01072 m/s^2 | Velocity:  1.60599 m/s
0.999 s |  Acceleration:  0.01064 m/s^2 | Velocity:  1.606 m/s
1.0 s |  Acceleration:  0.01056 m/s^2 | Velocity:  1.60601 m/s
1.001 s |  Acceleration:  0.01047 m/s^2 | Velocity:  1.60602 m/s
1.002 s |  Acceleration:  0.01039 m/s^2 | Velocity:  1.60603 m/s
1.003 s |  Acceleration:  0.01031 m/s^2 | Velocity:  1.60604 m/s
1.004 s |  Acceleration:  0.01023 m/s^2 | Velocity:  1.60605 m/s
1.005 s |  Acceleration:  0.01015 m/s^2 | Velocity:  1.60606 m/s
1.006 s |  Acceleration:  0.01007 m/s^2 | Velocity:  1.60607 m/s
1.007 s |  Acceleration:  0.01 m/s^2 | Velocity:  1.60608 m/s
1.008 s |  Acceleration:  0.00992 m/s^2 | Velocity:  1.60609 m/s
1.009 s |  Acceleration:  0.00984 m/s^2 | Velocity:  1.6061 m/s
1.01 s |  Acceleration:  0.00977 m/s^2 | Velocity:  1.60611 m/s
1.011 s |  Acceleration:  0.00969 m/s^2 | Velocity:  1.60612 m/s
1.012 s |  Acceleration:  0.00962 m/s^2 | Velocity:  1.60613 m/s
1.013 s |  Acceleration:  0.00954 m/s^2 | Velocity:  1.60614 m/s
1.014 s |  Acceleration:  0.00947 m/s^2 | Velocity:  1.60615 m/s
1.015 s |  Acceleration:  0.00939 m/s^2 | Velocity:  1.60616 m/s
1.016 s |  Acceleration:  0.00932 m/s^2 | Velocity:  1.60617 m/s
1.017 s |  Acceleration:  0.00925 m/s^2 | Velocity:  1.60618 m/s
1.018 s |  Acceleration:  0.00918 m/s^2 | Velocity:  1.60619 m/s
1.019 s |  Acceleration:  0.00911 m/s^2 | Velocity:  1.6062 m/s
1.02 s |  Acceleration:  0.00904 m/s^2 | Velocity:  1.60621 m/s
1.021 s |  Acceleration:  0.00897 m/s^2 | Velocity:  1.60622 m/s
1.022 s |  Acceleration:  0.0089 m/s^2 | Velocity:  1.60622 m/s
1.023 s |  Acceleration:  0.00883 m/s^2 | Velocity:  1.60623 m/s
